14.10.2025:08:59:07.920;12.4601;127.124;1560.41;1
14.10.2025:08:59:07.940;12.388;127.107;1553.87;1
14.10.2025:08:59:07.960;12.2972;126.611;1541.64;1
14.10.2025:08:59:07.980;12.2655;127.124;1537.91;1
14.10.2025:08:59:08.000;12.1104;126.653;1521.18;1
14.10.2025:08:59:08.020;12.1026;127.17;1517.8;1
14.10.2025:08:59:08.040;12.1122;127.169;1521.48;1
14.10.2025:08:59:08.060;12.1816;126.603;1529.13;1
14.10.2025:08:59:08.080;12.2497;127.157;1534.98;1
14.10.2025:08:59:08.100;12.2245;126.637;1534;1
14.10.2025:08:59:08.120;12.2003;127.16;1529.97;1
14.10.2025:08:59:08.140;12.171;127.138;1527.76;1
14.10.2025:08:59:08.160;12.2806;126.607;1541.45;1
14.10.2025:08:59:08.180;12.3289;127.149;1545.51;1
14.10.2025:08:59:08.200;12.4542;126.551;1558.97;1
14.10.2025:08:59:08.220;12.4968;127.117;1563.54;1
14.10.2025:08:59:08.240;12.4353;127.104;1554.93;1
14.10.2025:08:59:08.260;12.4186;126.591;1557.62;1
14.10.2025:08:59:08.280;12.5363;127.118;1568.45;1
14.10.2025:08:59:08.300;12.6805;126.538;1588.05;1
14.10.2025:08:59:08.320;12.7249;127.101;1590.88;1
14.10.2025:08:59:08.340;12.7819;126.527;1597.85;1
14.10.2025:08:59:08.360;12.7735;127.1;1597.68;1
14.10.2025:08:59:08.380;12.8339;127.048;1603.99;1
14.10.2025:08:59:08.400;12.8389;127.024;1606.31;1
14.10.2025:08:59:08.420;12.7335;126.492;1594.14;1
14.10.2025:08:59:08.440;12.6449;127.075;1582.9;1
14.10.2025:08:59:08.460;12.5415;126.517;1571.98;1
14.10.2025:08:59:08.480;12.512;127.11;1567.56;1
14.10.2025:08:59:08.500;12.5364;127.061;1570.77;1
14.10.2025:08:59:08.520;12.4893;126.534;1567.3;1
14.10.2025:08:59:08.540;12.5821;127.079;1574.3;1
14.10.2025:08:59:08.560;12.5123;127.066;1566.75;1
14.10.2025:08:59:08.580;12.6094;127.056;1577.37;1
14.10.2025:08:59:08.600;12.5427;127.059;1569.75;1
14.10.2025:08:59:08.620;12.6078;126.518;1579.34;1
14.10.2025:08:59:08.640;12.7484;127.071;1596.13;1
14.10.2025:08:59:08.660;12.6461;127.074;1584.73;1
14.10.2025:08:59:08.680;12.6563;126.511;1585.09;1
14.10.2025:08:59:08.700;12.6744;127.048;1587.12;1
14.10.2025:08:59:08.720;12.7616;126.511;1598.18;1
14.10.2025:08:59:08.740;12.7471;127.093;1593.68;1
14.10.2025:08:59:08.760;12.6659;127.054;1584.95;1
14.10.2025:08:59:08.780;12.7133;126.49;1590.42;1
14.10.2025:08:59:08.800;12.7731;127.064;1599.74;1
14.10.2025:08:59:08.820;12.6998;126.504;1589.05;1
14.10.2025:08:59:08.840;12.7047;127.092;1591.01;1
14.10.2025:08:59:08.860;12.6439;127.066;1582.16;1
14.10.2025:08:59:08.880;12.59;126.534;1576.5;1
14.10.2025:08:59:08.900;12.4851;127.096;1566.47;1
14.10.2025:08:59:08.920;12.7407;126.485;1595.1;1
14.10.2025:08:59:08.940;12.6501;127.07;1581.85;1
14.10.2025:08:59:08.960;12.6683;126.519;1586.45;1
14.10.2025:08:59:08.980;12.6749;127.072;1586.46;1
14.10.2025:08:59:09.000;12.7244;127.088;1593.87;1
14.10.2025:08:59:09.020;12.687;126.527;1588.48;1
14.10.2025:08:59:09.040;12.7608;127.081;1596.37;1
14.10.2025:08:59:09.060;12.7238;126.504;1591.94;1
14.10.2025:08:59:09.080;12.8527;127.052;1605.91;1
14.10.2025:08:59:09.100;12.8035;127.071;1602.11;1
14.10.2025:08:59:09.120;12.7618;126.517;1595.38;1
14.10.2025:08:59:09.140;12.7746;127.062;1594.36;1
14.10.2025:08:59:09.160;12.8058;127.043;1602.65;1
14.10.2025:08:59:09.180;12.7362;127.081;1593.52;1
14.10.2025:08:59:09.200;12.7716;127.049;1598.18;1
14.10.2025:08:59:09.220;12.7427;126.548;1595.48;1
14.10.2025:08:59:09.240;12.6939;127.098;1586.32;1
14.10.2025:08:59:09.260;12.729;127.071;1592.35;1
14.10.2025:08:59:09.280;12.5394;126.577;1570.1;1
14.10.2025:08:59:09.300;12.5674;127.089;1574.24;1
14.10.2025:08:59:09.320;12.3977;126.596;1554.2;1
14.10.2025:08:59:09.340;12.4154;127.124;1553.62;1
14.10.2025:08:59:09.360;12.4086;127.09;1554.46;1
14.10.2025:08:59:09.380;12.5509;126.555;1573.27;1
14.10.2025:08:59:09.400;12.3171;127.135;1544.22;1
14.10.2025:08:59:09.420;12.5328;126.572;1569.88;1
14.10.2025:08:59:09.440;12.4074;127.133;1553.52;1
14.10.2025:08:59:09.460;12.5492;127.064;1570.19;1
14.10.2025:08:59:09.480;12.6588;126.56;1587.44;1
14.10.2025:08:59:09.500;12.7781;127.035;1596.19;1
14.10.2025:08:59:09.520;12.7504;127.052;1595.07;1
14.10.2025:08:59:09.540;12.7938;127.04;1598.38;1
14.10.2025:08:59:09.560;12.6378;127.049;1583.04;1
14.10.2025:08:59:09.580;12.6387;126.529;1586.82;1
14.10.2025:08:59:09.600;12.5487;127.099;1569.1;1
14.10.2025:08:59:09.620;12.6099;127.02;1578.12;1
14.10.2025:08:59:09.640;12.462;126.547;1563.05;1
14.10.2025:08:59:09.660;12.4534;127.078;1561.29;1
14.10.2025:08:59:09.680;12.4581;126.541;1561.65;1
14.10.2025:08:59:09.700;12.4793;127.094;1562.25;1
14.10.2025:08:59:09.720;12.5866;127.048;1575.78;1
14.10.2025:08:59:09.740;12.4454;126.527;1557.88;1
14.10.2025:08:59:09.760;12.496;127.096;1565.71;1
14.10.2025:08:59:09.780;12.9334;126.466;1616.99;1
14.10.2025:08:59:09.800;12.9171;127.018;1613.89;1
14.10.2025:08:59:09.820;13.0762;126.984;1635.9;1
14.10.2025:08:59:09.840;13.2918;126.413;1660.34;1
14.10.2025:08:59:09.860;13.3365;126.972;1662.58;1
14.10.2025:08:59:09.880;13.6022;126.378;1701.18;1
14.10.2025:08:59:09.900;13.769;126.914;1712.31;1
14.10.2025:08:59:09.920;13.6429;126.908;1698.51;1
14.10.2025:08:59:09.940;13.6774;126.397;1707.38;1
14.10.2025:08:59:09.960;13.6208;126.973;1697.2;1
14.10.2025:08:59:09.980;13.6038;126.418;1695.78;1
14.10.2025:08:59:10.000;13.5991;126.98;1693.81;1
14.10.2025:08:59:10.020;13.5151;126.983;1686.71;1
14.10.2025:08:59:10.040;13.602;126.388;1693.73;1
14.10.2025:08:59:10.060;13.6449;126.947;1700.75;1
14.10.2025:08:59:10.080;13.5634;126.429;1691.8;1
14.10.2025:08:59:10.100;13.4892;126.984;1681.22;1
14.10.2025:08:59:10.120;13.5095;126.94;1684.53;1
14.10.2025:08:59:10.140;13.3755;127.021;1667.62;1
14.10.2025:08:59:10.160;13.2153;127.028;1651.39;1
14.10.2025:08:59:10.180;13.3544;126.44;1667.19;1
14.10.2025:08:59:10.200;13.2307;127.029;1647.68;1
14.10.2025:08:59:10.220;13.0582;127.021;1630.57;1
14.10.2025:08:59:10.240;13.2315;126.473;1652.3;1
14.10.2025:08:59:10.260;13.0361;127.015;1628.2;1
14.10.2025:08:59:10.280;13.0595;126.47;1631.53;1
14.10.2025:08:59:10.300;12.9872;127.068;1623.18;1
14.10.2025:08:59:10.320;12.9825;127.028;1620.77;1
14.10.2025:08:59:10.340;12.9394;126.511;1618.22;1
14.10.2025:08:59:10.360;12.8748;127.086;1608.07;1
14.10.2025:08:59:10.380;12.8557;126.541;1610.89;1
14.10.2025:08:59:10.400;12.7797;127.095;1596.64;1
14.10.2025:08:59:10.420;12.5255;127.117;1569.95;1
14.10.2025:08:59:10.440;12.3953;126.602;1552.73;1
14.10.2025:08:59:10.460;12.5482;127.118;1569.52;1
14.10.2025:08:59:10.480;12.6553;126.555;1586.73;1
14.10.2025:08:59:10.500;12.7381;127.087;1592.32;1
14.10.2025:08:59:10.520;12.7356;127.051;1592.32;1
14.10.2025:08:59:10.540;12.6514;126.571;1584.57;1
14.10.2025:08:59:10.560;12.7584;127.076;1593.59;1
14.10.2025:08:59:10.580;12.6327;126.582;1582.72;1
14.10.2025:08:59:10.600;12.6118;127.132;1576.15;1
14.10.2025:08:59:10.620;12.5595;126.584;1573.23;1
14.10.2025:08:59:10.640;12.5595;126.584;1573.23;1
14.10.2025:08:59:10.660;12.6382;127.107;1579.51;1
14.10.2025:08:59:10.680;12.5686;127.073;1576.14;1
14.10.2025:08:59:10.700;12.589;126.503;1575.22;1
14.10.2025:08:59:10.720;12.6098;127.095;1578.8;1
14.10.2025:08:59:10.740;12.384;126.541;1552.94;1
14.10.2025:08:59:10.760;12.2559;127.149;1536.44;1
14.10.2025:08:59:10.780;12.1617;127.125;1527.45;1
14.10.2025:08:59:10.800;12.2796;126.529;1541.71;1
14.10.2025:08:59:10.820;12.3842;127.093;1551.17;1
14.10.2025:08:59:10.840;12.3472;127.089;1549.62;1
14.10.2025:08:59:10.860;12.4987;127.084;1564.39;1
14.10.2025:08:59:10.880;12.5089;127.078;1569.47;1
14.10.2025:08:59:10.900;12.5556;126.526;1575.42;1
14.10.2025:08:59:10.920;12.5856;127.091;1574.82;1
14.10.2025:08:59:10.940;12.5582;127.078;1571.36;1
14.10.2025:08:59:10.960;12.559;126.512;1573.23;1
14.10.2025:08:59:10.980;12.5928;127.067;1575.79;1
14.10.2025:08:59:11.000;12.3743;126.581;1552.55;1
14.10.2025:08:59:11.020;12.3098;127.165;1542.64;1
14.10.2025:08:59:11.040;12.3733;127.093;1549.36;1
14.10.2025:08:59:11.060;12.3872;126.526;1553.33;1
14.10.2025:08:59:11.080;12.3943;127.092;1554.08;1
14.10.2025:08:59:11.100;12.2964;126.581;1543.87;1
14.10.2025:08:59:11.120;12.4047;127.128;1552.87;1
14.10.2025:08:59:11.140;12.4294;127.087;1557.54;1
14.10.2025:08:59:11.160;12.4651;126.551;1562.08;1
14.10.2025:08:59:11.180;12.4563;127.078;1559.98;1
14.10.2025:08:59:11.200;12.4788;126.523;1563.86;1
14.10.2025:08:59:11.220;12.4636;127.086;1561.24;1
14.10.2025:08:59:11.240;12.4636;127.086;1561.24;1
14.10.2025:08:59:11.260;12.5482;126.581;1572.6;1
14.10.2025:08:59:11.280;12.542;127.075;1570.77;1
14.10.2025:08:59:11.300;12.517;126.561;1568.74;1
14.10.2025:08:59:11.320;12.5437;127.102;1567.94;1
14.10.2025:08:59:11.340;12.6899;126.511;1586.1;1
14.10.2025:08:59:11.360;12.5534;127.101;1568.31;1
14.10.2025:08:59:11.380;12.5886;127.101;1578.27;1
14.10.2025:08:59:11.400;12.4447;126.583;1559.81;1
14.10.2025:08:59:11.420;12.4084;127.145;1552.83;1
14.10.2025:08:59:11.440;12.4246;127.087;1557.26;1
14.10.2025:08:59:11.460;12.5117;127.125;1566.62;1
14.10.2025:08:59:11.480;12.4541;127.1;1560.37;1
14.10.2025:08:59:11.500;12.4601;126.556;1561.06;1
14.10.2025:08:59:11.520;12.3965;127.159;1554.37;1
14.10.2025:08:59:11.540;12.2772;127.118;1539.92;1
14.10.2025:08:59:11.560;12.4676;126.551;1562.66;1
14.10.2025:08:59:11.580;12.5369;127.069;1569.12;1
14.10.2025:08:59:11.600;12.579;126.548;1575.36;1
14.10.2025:08:59:11.620;12.598;127.091;1576.53;1
14.10.2025:08:59:11.640;12.4734;127.098;1562.4;1
14.10.2025:08:59:11.660;12.5716;126.576;1574.99;1
14.10.2025:08:59:11.680;12.426;127.097;1555.95;1
14.10.2025:08:59:11.700;12.4495;126.596;1560.52;1
14.10.2025:08:59:11.720;12.4538;127.111;1558.21;1
14.10.2025:08:59:11.740;12.4523;127.089;1559.01;1
14.10.2025:08:59:11.760;12.4609;126.601;1563.07;1
14.10.2025:08:59:11.780;12.3781;127.129;1550.15;1
14.10.2025:08:59:11.800;12.2905;127.085;1540.72;1
14.10.2025:08:59:11.820;12.2994;127.12;1540;1
14.10.2025:08:59:11.840;12.3602;127.069;1549.39;1
14.10.2025:08:59:11.860;12.3824;126.527;1554.5;1
14.10.2025:08:59:11.880;12.4024;127.089;1552.78;1
14.10.2025:08:59:11.900;12.5827;127.075;1577.04;1
14.10.2025:08:59:11.920;12.4627;126.545;1562.55;1
14.10.2025:08:59:11.940;12.5816;127.054;1574.84;1
14.10.2025:08:59:11.960;12.5186;126.516;1567.72;1
14.10.2025:08:59:11.980;12.5609;127.076;1571.81;1
14.10.2025:08:59:12.000;12.6054;127.051;1577.55;1
14.10.2025:08:59:12.020;12.51;126.518;1565.49;1
14.10.2025:08:59:12.040;12.6032;127.075;1575.7;1
14.10.2025:08:59:12.060;12.5398;126.514;1570.86;1
14.10.2025:08:59:12.080;12.5439;127.126;1570.12;1
14.10.2025:08:59:12.100;12.5402;127.061;1570.31;1
14.10.2025:08:59:12.120;12.3532;126.575;1550.81;1
14.10.2025:08:59:12.140;12.3922;127.152;1553.01;1
14.10.2025:08:59:12.160;12.2613;127.123;1538.28;1
14.10.2025:08:59:12.180;12.2817;127.129;1538.72;1
14.10.2025:08:59:12.200;12.3613;127.083;1550;1
14.10.2025:08:59:12.220;12.4543;126.537;1563.05;1
14.10.2025:08:59:12.240;12.5082;127.097;1565.41;1
14.10.2025:08:59:12.260;12.5768;127.037;1572.85;1
14.10.2025:08:59:12.280;12.5723;127.09;1573.43;1
14.10.2025:08:59:12.300;12.4331;127.105;1558.22;1
14.10.2025:08:59:12.320;12.4762;126.557;1564.63;1
14.10.2025:08:59:12.340;12.3747;127.118;1549.68;1
14.10.2025:08:59:12.360;12.4512;127.103;1562.19;1
14.10.2025:08:59:12.380;12.5433;127.085;1568.01;1
14.10.2025:08:59:12.400;12.5419;127.074;1570;1
14.10.2025:08:59:12.420;12.5104;127.122;1565.28;1
14.10.2025:08:59:12.440;12.4027;127.095;1554.21;1
14.10.2025:08:59:12.460;12.3868;126.585;1552.39;1
14.10.2025:08:59:12.480;12.3474;127.146;1547.19;1
14.10.2025:08:59:12.500;12.3527;127.11;1547.68;1
14.10.2025:08:59:12.520;12.3977;126.573;1554.93;1
14.10.2025:08:59:12.540;12.2583;127.12;1538.39;1
14.10.2025:08:59:12.560;12.3583;126.587;1550.11;1
14.10.2025:08:59:12.580;12.3272;127.148;1543.91;1
14.10.2025:08:59:12.600;12.2411;127.127;1535.33;1
14.10.2025:08:59:12.620;12.2493;126.6;1536.76;1
14.10.2025:08:59:12.640;12.2276;127.145;1531.85;1
14.10.2025:08:59:12.660;12.0615;126.634;1515.7;1
14.10.2025:08:59:12.680;12.1439;127.154;1521.52;1
14.10.2025:08:59:12.700;12.1679;127.114;1526.33;1
14.10.2025:08:59:12.720;12.1976;126.618;1531.53;1
14.10.2025:08:59:12.740;12.307;127.115;1539.7;1
14.10.2025:08:59:12.760;12.3761;127.087;1549.49;1
14.10.2025:08:59:12.780;12.2085;127.163;1529.52;1
14.10.2025:08:59:12.800;12.196;127.153;1530.26;1
14.10.2025:08:59:12.820;12.1555;126.628;1524.31;1
14.10.2025:08:59:12.840;12.1754;127.181;1526.84;1
14.10.2025:08:59:12.860;12.229;127.123;1532.9;1
14.10.2025:08:59:12.880;12.1488;127.179;1523.61;1
14.10.2025:08:59:12.900;12.186;127.144;1528.48;1
14.10.2025:08:59:12.920;12.2737;126.616;1539.5;1
14.10.2025:08:59:12.940;12.157;127.187;1524.64;1
14.10.2025:08:59:12.960;12.0483;127.172;1514.61;1
14.10.2025:08:59:12.980;12.0552;126.56;1514.76;1
14.10.2025:08:59:13.000;12.0097;127.146;1506.74;1
14.10.2025:08:59:13.020;12.0088;126.578;1507.78;1
14.10.2025:08:59:13.040;12.1383;127.124;1522.75;1
14.10.2025:08:59:13.060;12.0665;127.126;1516.32;1
14.10.2025:08:59:13.080;12.11;126.556;1522.45;1
14.10.2025:08:59:13.100;12.0749;127.159;1514.84;1
14.10.2025:08:59:13.120;12.0946;127.143;1520.39;1
14.10.2025:08:59:13.140;12.065;127.176;1514.35;1
14.10.2025:08:59:13.160;12.0406;127.124;1511.01;1
14.10.2025:08:59:13.180;11.975;126.602;1505.57;1
14.10.2025:08:59:13.200;12.0914;127.162;1517.35;1
14.10.2025:08:59:13.220;11.958;127.165;1502.42;1
14.10.2025:08:59:13.240;12.0897;126.563;1518.28;1
14.10.2025:08:59:13.260;11.9414;127.133;1499.76;1
14.10.2025:08:59:13.280;12.0092;126.582;1508.49;1
14.10.2025:08:59:13.300;11.9913;127.178;1503.69;1
14.10.2025:08:59:13.320;12.0052;127.136;1507.38;1
14.10.2025:08:59:13.340;12.0251;126.585;1508.67;1
14.10.2025:08:59:13.360;11.9605;127.158;1501.03;1
14.10.2025:08:59:13.380;12.0578;126.608;1514.78;1
14.10.2025:08:59:13.400;12.1216;127.141;1518.76;1
14.10.2025:08:59:13.420;12.1091;127.122;1519.26;1
14.10.2025:08:59:13.440;12.0781;126.609;1516.25;1
14.10.2025:08:59:13.460;12.0218;127.151;1506.95;1
14.10.2025:08:59:13.480;12.0258;126.604;1508.73;1
14.10.2025:08:59:13.500;12.0942;127.159;1516.72;1
14.10.2025:08:59:13.520;12.0579;127.121;1512.39;1
14.10.2025:08:59:13.540;12.1119;126.602;1522.04;1
14.10.2025:08:59:13.560;12.1517;127.145;1524;1
14.10.2025:08:59:13.580;12.1275;126.633;1523.37;1
14.10.2025:08:59:13.600;12.1766;127.157;1525.64;1
14.10.2025:08:59:13.620;12.0909;126.609;1517.3;1
14.10.2025:08:59:13.640;11.8753;127.22;1490.44;1
14.10.2025:08:59:13.660;12.1209;127.124;1520.4;1
14.10.2025:08:59:13.680;12.2448;126.583;1536.75;1
14.10.2025:08:59:13.700;12.2776;127.132;1537.03;1
14.10.2025:08:59:13.720;12.2833;127.112;1540.63;1
14.10.2025:08:59:13.740;12.2927;127.15;1539.2;1
14.10.2025:08:59:13.760;12.2155;127.121;1532;1
14.10.2025:08:59:13.780;12.2278;126.597;1534.63;1
14.10.2025:08:59:13.800;12.1994;127.163;1529.68;1
14.10.2025:08:59:13.820;12.1884;127.127;1528.63;1
14.10.2025:08:59:13.840;12.2244;126.625;1534.79;1
14.10.2025:08:59:13.860;12.2477;127.131;1535.96;1
14.10.2025:08:59:13.880;12.1474;126.647;1526.22;1
14.10.2025:08:59:13.900;12.2004;127.162;1529.01;1
14.10.2025:08:59:13.920;12.1747;127.154;1527.54;1
14.10.2025:08:59:13.940;12.0447;126.661;1512.87;1
14.10.2025:08:59:13.960;11.9696;127.223;1504.52;1
14.10.2025:08:59:13.980;11.9077;126.674;1495.7;1
14.10.2025:08:59:14.000;12.0114;127.201;1507.96;1
14.10.2025:08:59:14.020;12.0459;127.167;1512.55;1
14.10.2025:08:59:14.040;12.0526;126.651;1515.15;1
14.10.2025:08:59:14.060;12.125;127.174;1519.9;1
14.10.2025:08:59:14.080;11.9793;127.146;1505.37;1
14.10.2025:08:59:14.100;12.0478;126.547;1511.83;1
14.10.2025:08:59:14.120;12.1033;127.121;1516.91;1
14.10.2025:08:59:14.140;12.0155;127.146;1508.81;1
14.10.2025:08:59:14.160;12.147;126.55;1524.58;1
14.10.2025:08:59:14.180;12.1268;127.104;1521.13;1
14.10.2025:08:59:14.200;12.1664;126.536;1527.8;1
14.10.2025:08:59:14.220;12.266;127.096;1539.59;1
14.10.2025:08:59:14.240;12.2346;126.566;1536.69;1
14.10.2025:08:59:14.260;12.2533;127.121;1534.96;1
14.10.2025:08:59:14.280;12.2037;127.13;1530.35;1
14.10.2025:08:59:14.300;12.0397;126.604;1512.19;1
14.10.2025:08:59:14.320;12.0647;127.178;1512.01;1
14.10.2025:08:59:14.340;12.119;126.574;1520.96;1
14.10.2025:08:59:14.360;12.1276;127.137;1520.61;1
14.10.2025:08:59:14.380;12.1413;127.131;1523.88;1
14.10.2025:08:59:14.400;12.082;126.592;1517.42;1
14.10.2025:08:59:14.420;12.1981;127.135;1528.77;1
14.10.2025:08:59:14.440;12.1177;127.138;1520.2;1
14.10.2025:08:59:14.460;12.1489;127.149;1523.97;1
14.10.2025:08:59:14.480;12.1527;127.128;1524.26;1
14.10.2025:08:59:14.500;12.2013;126.579;1531.88;1
14.10.2025:08:59:14.520;12.1831;127.153;1527.16;1
14.10.2025:08:59:14.540;12.159;127.113;1526.29;1
14.10.2025:08:59:14.560;12.2852;127.136;1538.43;1
14.10.2025:08:59:14.580;12.2445;127.121;1534.33;1
14.10.2025:08:59:14.600;12.2477;126.594;1536.47;1
14.10.2025:08:59:14.620;12.2676;127.136;1536.57;1
14.10.2025:08:59:14.640;12.2181;127.111;1532.64;1
14.10.2025:08:59:14.660;11.9788;127.211;1502.26;1
14.10.2025:08:59:14.680;12.0991;127.14;1517.85;1
14.10.2025:08:59:14.700;12.1503;126.612;1526.06;1
14.10.2025:08:59:14.720;12.039;127.17;1510.11;1
14.10.2025:08:59:14.740;11.9966;127.169;1506.95;1
14.10.2025:08:59:14.760;12.0446;127.19;1512.84;1
14.10.2025:08:59:14.780;12.0913;127.123;1516.14;1
14.10.2025:08:59:14.800;12.1923;126.61;1532.5;1
14.10.2025:08:59:14.820;12.2774;127.135;1539.43;1
14.10.2025:08:59:14.840;12.1193;126.643;1520.76;1
14.10.2025:08:59:14.860;12.292;127.132;1539.65;1
14.10.2025:08:59:14.880;12.1645;127.13;1524.47;1
14.10.2025:08:59:14.900;12.2966;126.572;1539.88;1
14.10.2025:08:59:14.920;12.2545;127.17;1535.37;1
14.10.2025:08:59:14.940;12.1085;126.618;1521.57;1
14.10.2025:08:59:14.960;12.0349;127.191;1508.8;1
14.10.2025:08:59:14.980;11.8817;127.177;1492.68;1
14.10.2025:08:59:15.000;12.0369;126.625;1511.5;1
14.10.2025:08:59:15.020;11.9094;127.221;1496.07;1
14.10.2025:08:59:15.040;11.8759;127.186;1491.66;1
14.10.2025:08:59:15.060;11.8198;127.209;1484.12;1
14.10.2025:08:59:15.080;11.757;127.215;1478.9;1
14.10.2025:08:59:15.100;11.8693;126.655;1491.96;1
14.10.2025:08:59:15.120;11.8564;127.221;1488.76;1
14.10.2025:08:59:15.140;11.8521;127.156;1487.07;1
14.10.2025:08:59:15.160;11.9862;127.169;1504.15;1
14.10.2025:08:59:15.180;11.9449;127.163;1500.02;1
14.10.2025:08:59:15.200;11.9411;126.671;1501.62;1
14.10.2025:08:59:15.220;11.9894;127.211;1504.74;1
14.10.2025:08:59:15.240;12.0788;127.139;1514.79;1
14.10.2025:08:59:15.260;12.1055;126.557;1520.85;1
14.10.2025:08:59:15.280;11.9296;127.195;1497.68;1
14.10.2025:08:59:15.300;11.8407;126.638;1489.18;1
14.10.2025:08:59:15.320;11.8407;126.638;1489.18;1
14.10.2025:08:59:15.340;11.8826;127.166;1491.85;1
14.10.2025:08:59:15.360;11.7256;126.652;1478.32;1
14.10.2025:08:59:15.380;11.7429;127.217;1476.56;1
14.10.2025:08:59:15.400;11.7321;127.182;1477.01;1
14.10.2025:08:59:15.420;11.5861;127.248;1458.11;1
14.10.2025:08:59:15.440;11.6824;127.174;1468.95;1
14.10.2025:08:59:15.460;11.7245;126.638;1477;1
14.10.2025:08:59:15.480;11.7646;127.199;1479.03;1
14.10.2025:08:59:15.500;11.6475;127.213;1464.97;1
14.10.2025:08:59:15.520;11.7315;126.636;1476.22;1
14.10.2025:08:59:15.540;11.8959;127.156;1494.35;1
14.10.2025:08:59:15.560;11.8113;126.614;1483.9;1
14.10.2025:08:59:15.580;11.7578;127.219;1476.71;1
14.10.2025:08:59:15.600;11.716;127.199;1473.17;1
14.10.2025:08:59:15.620;11.7753;126.629;1481.41;1
14.10.2025:08:59:15.640;11.8372;127.183;1485.68;1
14.10.2025:08:59:15.660;11.7832;126.632;1481.92;1
14.10.2025:08:59:15.680;11.731;127.231;1474.58;1
14.10.2025:08:59:15.700;11.8204;127.16;1486.2;1
14.10.2025:08:59:15.720;11.7763;126.637;1481.26;1
14.10.2025:08:59:15.740;11.7562;127.216;1475.45;1
14.10.2025:08:59:15.760;11.675;126.662;1469.96;1
14.10.2025:08:59:15.780;11.7911;127.2;1479.76;1
14.10.2025:08:59:15.800;11.6782;127.191;1468.88;1
14.10.2025:08:59:15.820;11.8808;126.629;1495.26;1
14.10.2025:08:59:15.840;11.768;127.227;1479.07;1
14.10.2025:08:59:15.860;11.8332;126.631;1488.51;1
14.10.2025:08:59:15.880;11.9277;127.182;1497.97;1
14.10.2025:08:59:15.900;12.0412;126.612;1512.54;1
14.10.2025:08:59:15.920;12.0412;126.612;1512.54;1
14.10.2025:08:59:15.940;11.9784;127.186;1502.48;1
14.10.2025:08:59:15.960;12.0219;126.639;1510.01;1
14.10.2025:08:59:15.980;11.9883;127.199;1503.58;1
14.10.2025:08:59:16.000;11.9828;127.157;1504.73;1
14.10.2025:08:59:16.020;11.9046;127.223;1493.46;1
14.10.2025:08:59:16.040;11.9419;127.175;1501.15;1
14.10.2025:08:59:16.060;11.8964;126.637;1495.31;1
14.10.2025:08:59:16.080;11.9981;127.205;1507.43;1
14.10.2025:08:59:16.100;11.9831;127.155;1504.35;1
14.10.2025:08:59:16.120;11.8916;126.66;1493.92;1
14.10.2025:08:59:16.140;11.775;127.186;1480.6;1
14.10.2025:08:59:16.160;11.9719;126.654;1505.31;1
14.10.2025:08:59:16.180;11.9423;127.208;1498.92;1
14.10.2025:08:59:16.200;11.9561;127.157;1501.1;1
14.10.2025:08:59:16.220;11.944;126.654;1501.69;1
14.10.2025:08:59:16.240;11.8856;127.213;1490.38;1
14.10.2025:08:59:16.260;12.0731;126.612;1515.62;1
14.10.2025:08:59:16.280;12.0351;127.201;1511.68;1
14.10.2025:08:59:16.300;12.1124;127.146;1519.46;1
14.10.2025:08:59:16.320;12.1081;126.658;1520.91;1
14.10.2025:08:59:16.340;12.0342;127.194;1508.91;1
14.10.2025:08:59:16.360;11.9721;127.136;1503.47;1
14.10.2025:08:59:16.380;11.7284;126.646;1478.51;1
14.10.2025:08:59:16.400;11.8612;127.181;1490.61;1
14.10.2025:08:59:16.420;11.7968;127.174;1485.76;1
14.10.2025:08:59:16.440;11.7356;126.606;1476.43;1
14.10.2025:08:59:16.460;11.8002;127.146;1482.81;1
14.10.2025:08:59:16.480;11.793;126.628;1483.26;1
14.10.2025:08:59:16.500;11.8445;127.154;1486.37;1
14.10.2025:08:59:16.520;11.8787;126.589;1494.7;1
14.10.2025:08:59:16.540;11.8611;127.189;1489.8;1
14.10.2025:08:59:16.560;11.8377;127.174;1489.46;1
14.10.2025:08:59:16.580;11.9082;126.593;1497.03;1
14.10.2025:08:59:16.600;11.8807;127.19;1491.56;1
14.10.2025:08:59:16.620;11.9158;126.588;1496.13;1
14.10.2025:08:59:16.640;11.8645;127.182;1488.18;1
14.10.2025:08:59:16.660;11.8603;127.17;1490.63;1
14.10.2025:08:59:16.680;11.9018;126.602;1495.36;1
14.10.2025:08:59:16.700;11.9428;127.172;1500.35;1
14.10.2025:08:59:16.720;11.8338;127.181;1487.49;1
14.10.2025:08:59:16.740;11.8848;127.175;1493.48;1
14.10.2025:08:59:16.760;11.7995;127.167;1484.01;1
14.10.2025:08:59:16.780;11.8823;126.618;1493.7;1
14.10.2025:08:59:16.800;11.7722;127.218;1479.31;1
14.10.2025:08:59:16.820;11.8501;127.15;1489.45;1
14.10.2025:08:59:16.840;11.7484;126.64;1477.17;1
14.10.2025:08:59:16.860;11.8758;127.154;1492.57;1
14.10.2025:08:59:16.880;11.7997;126.658;1486.66;1
14.10.2025:08:59:16.900;11.8853;127.187;1492.62;1
14.10.2025:08:59:16.920;11.9274;127.145;1499.08;1
14.10.2025:08:59:16.940;11.9669;126.607;1503.54;1
14.10.2025:08:59:16.960;12.1759;127.103;1526.26;1
